user_id,parent_asin,datetime,rating,title,text,session_interaction_count,time_delta_seconds,is_returned
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08THHNCC9,35:54.9,4,Cute dress,"This is a cute dress. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",217,69861.242,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08SW4S7LC,37:48.5,5,Super comfy,"This is a cute dress. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The dress was comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",218,241313.627,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08QMW2SWJ,38:54.1,5,Pretty,I liked this initial charm.<br /><br />This charm was lovely. It would work on a bracelet. I think it would be good for anyone from a child to an adult. It is very cute and looked good on my bracelet.<br /><br />I thought it was unique. It came packaged nicely. It would make a good gift. The quality seemed good.<br /><br />It was very comfortable to wear. It was flattering on. I felt it was reasonable. I would recommend it.<br /><br />It is nice to get real sterling silver.,219,65.641,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08TWHGFV1,59:44.6,5,Very nice,"This is a very nice bracelet. It looks very nice. You can open and close it so it is easy to get the fit you want. It feels good on. It is a nice thickness. It feels very light and comfortable.<br /><br />The quality seemed very nice. This would make a great gift. It would be good for Mother's Day, her birthday, the winter holidays or any other occasion.<br /><br />It seemed well made. It went on just fine.  I would recommend it.<br /><br />It is nice that it is real sterling silver.",220,87650.426,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08SVY9MY2,45:06.1,3,Pretty,"This was okay for me. The fit was a little off for me. I think it is going to depend on your body type. I usually buy dresses in this size, and most of the time, they work. This one was a bit right on the waist, but was pretty loose on the top. So it kind of looked okay. The fabric was light and thin. It did seem well made. The pockets were cute, but the problem is that it made the skirt a little fuller, and this was not very flattering for me. So for me, it just didn't work. I think if you have a different body shape it may.  btw I am 5'1 and 135lbs",221,20721.499,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08T9H8WZM,30:47.2,4,Pretty but doesn't hide a thing,"This is a pretty dress. It looks like the picture. It is very soft and comfortable. The fit was good. It is stretchy so the size is pretty forgiving. The color was very nice.<br /><br />It is fairly thin, however. If you have problem areas, it will show them. So it may not be flattering depending on your body. For me it was just okay. Someone with a really great body will like it more I think.<br /><br />The quality seemed good. It seemed well made. Overall, it's just going to depend on your body (and undergarments) to see whether this works for you.",222,441941.193,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08TWDJV1L,37:28.1,4,Pretty,This necklace was pretty. It was very fine and dainty. The chain is also thin. So it would be nice if you want something very small and delicate. It has a pretty silhouette. It did gleam nicely. It is nice that it is real sterling silver. I think if you want something pretty and delicate it is a nice option.,223,176800.813,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08SBZ8CS4,35:59.1,4,Cute dress,This is a cute dress. I like the shape. It is sweet and flattering. The fit was pretty good. It was relatively comfortable. It was a good size for me.<br /><br />The material was okay and that was why I took off a star. It was light. It is a good dress to just throw on. It is a pretty flattering shape and is good at hiding problem areas. It was a good length on me.,224,50311.073,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08YJ3S513,04:06.8,3,"Very, very thin","This shirt was so very thin. It was a cute design, but it is just too thin for me. I felt like you could see the outline of everything underneath. It was soft and the color was pretty. It had the right design and was stretchy. The sizing was okay. The quality seemed okay too. So if you want a really light shirt, it could work for you, but for me it is just too thin.",225,199687.676,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08Q3KHVRQ,47:11.6,5,Pretty,"This is a very pretty ankle bracelet. It looks very nice. It is a great deal for a piece of nice jewelry. It feels good on. It feels very light and comfortable. The quality seemed very nice. This would make a great gift. It would be good for Mother's Day, her birthday, the winter holidays or any other occasion.<br /><br />It seemed well made. It went on just fine. It looked nice. I would recommend it.<br /><br />It is nice that it is real sterling silver.",226,88984.832,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08ZYKFXDK,09:54.6,4,Nice soft dress,"it was unique and looked good.<br /><br />The dress was comfortable. The fit was okay, albeit a little loose. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean.  It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",227,1120962.93,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08SW5NF7N,02:15.9,5,Very cute,"This is a cute skirt. I liked it. I thought it was flattering. I thought the fit was pretty good. I thought that it was unique and looked good.<br /><br />The skirt was relatively comfortable. The fit was okay. It wasn't too hot, which for me is important since we live in Florida.<br /><br />It wasn't too hard to clean. I thought it seemed trendy. It felt durable and the fabric was relatively soft. It would work in a wide variety of settings.<br /><br />It was as described and I would recommend it.",228,82341.365,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B0914Y8SP8,40:40.6,5,So sweet,This is so very sweet for a mother and daughter. I love it. It is something they can keep.<br /><br />This necklace was lovely. It was pretty. It is pretty versatile and will work for a great deal of settings and people. I think it would be good for anyone from a child to an adult.<br /><br />I thought it was unique. It came packaged nicely. It would make a good gift. The quality seemed good.<br /><br />It was very comfortable to wear. It was flattering on. I felt it was reasonable. I would recommend it.<br /><br />It is nice to get real sterling silver.,229,149904.659,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08XBRL3F5,49:46.2,5,Soft,This shirt is very comfortable. It is very versatile and can be worn many places.  It fits well and feels very good. We have other products from this company and have been happy with them.<br /><br />It is easy to wash and wear. We wear shirts like these all the time because we would rather be comfortable. It has a nice look to them. It is flattering.<br /><br />It was very soft. It felt great on.<br /><br />The fit was good.<br /><br />It feels durable. I am pleased with the quality. It is reasonably priced. I would recommend this.<br /><br />The print was really cute.,230,97745.586,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B0C49869HP,52:41.8,5,Lovely,"This scarf was very nice. It looked really good. It really can add a lot to an outfit. It can make the whole thing look different. It was pretty versatile and would work in a wide variety of settings. Likewise, I felt like it was good for both someone younger and older.<br /><br />I was pleased with the quality. It felt durable. It was very soft.<br /><br />It was comfortable to wear. I also thought it was very flattering. It looked nice on. This would also make a nice gift. I would recommend it.",231,626575.641,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08XYSGPMM,05:05.8,5,Looks good,This is great for exercise. It is flattering and works well. I always go up in size because I do not like them to be too tight. I find a lot of workout shirts are like this.<br /><br />It is easy to wash and wear.  It has a nice look to it. It is flattering. The material helps keep you cool.<br /><br />It feels durable. I am pleased with the quality. It is reasonably priced. I would recommend this.,232,425543.973,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08X6RW2L5,09:36.7,5,Pretty dress,"This dress was very pretty. It fit very nice. It was comfortable. I thought it looked good. It's pretty versatile. You can use it for all sorts of things. I wish there was a button at the top. It stays closed okay but a little snap would have been a little more comfortable. I may add one. Other than that, I was happy with all of it. It felt good. It is a good length. It looked like the picture. It seemed well made and durable. I thought it was flattering and did a good job of hiding the negatives.",233,155070.951,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08DCLB88W,17:05.2,5,So unique,I like how this watch had a picture on it. It really was one of a kind.<br /><br />This would be great for Fourth of July.<br /><br />This watch was attractive. It looks very nice on the wrist.<br /><br />It is very flattering. It fits well on. It is very comfortable to wear. It goes on and off easily.<br /><br />It worked without a problem. It kept good time.<br /><br />The quality is very good. This would make a very good gift for someone. It came boxed in a nice purple box.<br /><br />The price is reasonable. I would recommend it.,234,324448.474,0
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08VW5YCPB,43:02.4,5,Nice sports bra,This is great for exercise. It is flattering and works well. It holds everything in place. I always size up this type of exercise bra because I don’t like things very tight.<br /><br />It is easy to wash and wear.  It has a nice look to it. It is flattering. The material helps keep you cool.<br /><br />It feels durable. I am pleased with the quality. It is reasonably priced. I would recommend this.,235,95157.19,0
